time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,1.2845842965094882,-0.8974555983154633,19.77193925346495,6.185360866292438,6.159349618815664,0.0,1.4501563974604907,-1.1985445151618797,5.360101076742712,-0.0878521948226454,-0.12705638809959915,0.0,457.21881419877104,455.34112645369197,456.7460444860383,456.63444379277576
3.0600000000000023,1.3736143629060904,-0.9709890354844766,20.09205192585993,6.180198723919403,6.152204382408854,0.0,1.5181086402918558,-1.2529997933794281,5.310331418894567,-0.08263215940649966,-0.10663700437771882,0.0,420.0779911558322,421.83135204885616,419.64923258832897,420.09560624849786
3.1200000000000023,1.4669878159982817,-1.0479939498527306,20.410319678811586,6.175360629599515,6.145565566788262,0.0,1.5948770398079697,-1.3142445158614966,5.29841137735396,-0.07691515599142998,-0.12018915727215193,0.0,433.0808290857699,431.927882295987,433.2634657349883,433.73851464250583
3.1800000000000024,1.5653706415000075,-1.1289799143748644,20.729893668778793,6.170775724806829,6.138323803899176,0.0,1.6851730499194204,-1.385683068588495,5.353504150301765,-0.07543379351264351,-0.12172857183858592,0.0,455.58222640906365,455.4463436699433,454.2573327502838,454.3716545434222
3.2400000000000024,1.6693897370846695,-1.214402405879682,21.05328483496893,6.166099639726557,6.131018389793535,0.0,1.7827590200242425,-1.4621262573544798,5.425535905117013,-0.08347187620125832,-0.12181356601344658,0.0,460.6849496529222,460.6653997899506,462.35011451995183,461.7116687546794
3.3000000000000025,1.7792024539300362,-1.3043505550651253,21.379654753786234,6.1606029533493825,6.123758042902438,0.0,1.8782698439392005,-1.5365812452386005,5.4529976482158675,-0.1175526912650263,-0.11943876886787216,0.0,448.48330092777184,448.6631101071306,450.36517635814727,447.59196152704016
3.3600000000000025,1.8940915494044084,-1.3982762240627753,21.702830981211402,6.153712370335732,6.11645827679556,0.0,1.9519196180378184,-1.5948085036555697,5.319894697068372,-0.10991470407887843,-0.12652443585732098,0.0,395.21257873778154,394.5433250565042,395.57147470782775,396.26079726583765
3.4200000000000026,2.0142912300385385,-1.4963990650544594,22.022635045314292,6.147325201941063,6.10931083817465,0.0,2.0553307717734026,-1.676498576989589,5.3397533435119025,-0.10030418909208481,-0.1073874093078371,0.0,446.400673354965,447.9469238135523,445.9588573746207,446.73339045267613
3.4800000000000026,2.14115442591806,-1.5997975852818165,22.345472324515903,6.141223158079672,6.102924479228651,0.0,2.1739465645392317,-1.770636409899,5.420671781083908,-0.104648762966899,-0.10460903515018014,0.0,467.4358620564393,467.64304922156936,466.6209777600039,466.27319876229586
3.5400000000000027,2.274525863263615,-1.7083991483420016,22.669173636021743,6.134494687320823,6.096466468273016,0.0,2.2722571736046597,-1.849939710772412,5.369244283341281,-0.1345662523189024,-0.11449042155445935,0.0,426.05375303062357,425.1970703818483,427.7797162668427,425.21152490031153
